	1884
 突跳"	1
孕震背景	1
"石羊河流域平原	1
泄水缝	1
 耦合模型"	2
完井"	1
 治理	1
土地覆盖分类"	1
"大断面地下洞室	1
"40Ar/39Ar年代学	1
"速度分析	1
二叠纪	12
 泥滩	1
生物矿化	1
 双岩浆带	1
应力-压力状态	1
"无侵害钻井液	1
遥感本底值	1
 东流	1
大地震	1
 前兆观测"	1
西藏措勤"	1
东海县"	1
"210Pb	1
 综合异常指数	1
单元层定量解释法	1
泥浆滤液	1
 处理装置	1
"超基性岩	1
 调查	3
岩性地层圈闭	1
"散粒体	1
 剩余磁化强度	1
地球系统科学	1
 频谱分析"	2
 北向楔入"	1
"镜质组反射率	1
 稀有气体同位素	1
 无质量地基	1
 Sato单次散射模型	1
烃源	1
 洛河组	1
 粒度趋势分析	1
聚羟基铝	1
分布式系统	1
模糊综合评价"	2
反应谱比	1
"热源法	1
"应变速率	1
 位移协调	1
"火山岩气藏	1
"岩石	11
"玲珑金矿	2
锶同位素地层学	1
磁组构	2
气动潜孔锤"	1
晶胞参数	2
 地震裂度	1
 储气库	2
 竖向斜支撑"	1
流体封存箱	1
Web服务"	1
黔西北地区"	1
"西安地裂缝	1
"油气	5
稳定坡角	1
 百年至千年尺度	1
"高阶谱	1
"岩石破裂	1
 形势与对策	1
地下水污染风险评价	1
"水污染影响	1
 一致性"	1
"中国大陆	8
 浊流沉积盆地	1
岩石成因	15
风尘红土-黄土	1
粒度效应	1
局部小波功率谱	1
 松散物质"	1
 异型截面	1
板块缝合带	1
外来水"	1
 矿床成因机制	1
 效果	2
博格达	2
"压缩模量	1
深盆气和铀资源"	1
"火山沉积岩系	1
高光谱	2
勘探效益	1
构造样式	3
山前坳陷	1
放坡加土钉墙"	1
晚全新世	1
应力分析	2
 液化判别	1
岩石电性"	1
 吸力势	1
"地表温度反演	1
 土壤Cd活化率	1
 上海环球金融中心"	2
逆冲楔"	1
 城市建设"	1
 二元结构	2
 剖面b值"	1
泥石流危险度	1
"输油管道工程	1
 湖盆形态	1
 桥构造	1
"高寒湖沼	1
倾斜良导体	1
磁晶各向异性	1
 末次冰期	3
灰参数	1
声波测井	2
"多光谱遥感	1
 无机成因气	1
"三峡引水工程	1
美国国家科学委员会"	1
 辐照淡水养殖珍珠	1
区域地下水资源	1
朝山金矿	1
 选岩选层	1
"脆性岩石	1
"孔店组	1
激发频率	1
孔隙度"	1
沉积特征	14
 固井	3
"斜坡	1
鄂东南"	1
沙鲁里山	1
 华南地区"	1
渠系分布	1
镁铁质微粒包体	1
橄榄岩	1
 盆地边缘	1
三峡库区"	9
有利条件	1
 吸附-解吸	1
碰撞造山"	1
碳酸盐	4
 图像处理"	1
 优选"	1
八仙脑矿区	1
矿产开发	1
三维视密度反演	1
 保护套管	1
超高压带	1
塔里木"	1
 保护对策"	4
空间规划	1
 地下水监测	1
 仙人洞	1
 构造脊"	1
拉张系数"	1
"露天矿	1
地震灾区	1
 青白口系	1
"高度集约农业利用	1
铀矿田	1
 断层	9
 序列参数"	1
"等级折算	1
飞仙关组鲕滩	1
发展趋势	3
环境同位素"	1
化学地层学	1
生态系统	4
"自然农耕环境	2
双排桩	1
 泊松模型	1
"苏打盐渍土	1
 阿林阶	1
"圆孔扩张理论	1
轻质原油	1
油源岩	2
"孔隙介质	1
LA-ICP-MS	3
 回归模型"	1
 硫酸盐热化学还原反应(TSR)	1
风化分带	1
 断层封闭	1
 极限荷载	2
波谱响应	1
"开采磷矿	1
成功率"	1
被动裂谷	1
封盖条件类型	1
 降承压水	1
"不渗透区域	1
浅表层	1
 数据	1
 断层封堵性	2
 1）模型	2
"单质硫	2
细分光谱"	1
"弹性波	1
盆地模拟"	2
"砷形态	1
 大柳树坝址	1
氧压酸浸液"	1
 Lamont海山	1
 优点评述"	1
 济阳—临清东部地区	1
"稀有气体同位素	1
 水文循环	1
网格"	1
地下水资源"	1
"长江河口段	1
分光光度法	1
"阜阳地区	1
综合找勘方法	1
土壤水盐运动	1
潮间带	2
 物质量	1
兴化湾	1
"Delaunay方法	1
白银矿田	1
勘查现状	2
"水泥搅拌桩	2
 Planovatirostrum	1
 仪器	3
"JDF-1型井下地震计	1
 两层楼	1
 BD13区	1
配位反应	1
相分析	1
 地震小区划"	1
 地壳运动	4
"静态库仑破裂应力	1
四川省"	2
"喀斯特型铝土矿	1
"斑岩体	1
"碳氧比能谱测井	1
Sr、Yb含量	1
"琥珀	1
 差分雷达干涉测量"	1
伟晶岩	1
 迈陈凹陷	1
 防涝淋盐	1
古构造环境	1
成因	53
 生物化石组合带	1
上乌尔禾组	1
金资源	1
涡轮流量计"	1
"三维地震勘探	6
 南宁"	2
坡面防护"	1
孔雀河地区	1
中间件	1
硫化氢	2
 SHRIMP年龄"	1
 活度	1
"大跨度洞室	1
荧光录井	1
 水文地质概念模型	1
"适宜规模	1
 褶皱作用	1
综合整治	1
 演变特征	1
平面剖面对应	1
包体	1
巴音布鲁克组	2
 构造背景"	4
饱和砂"	1
电性各向异性	1
 抗拔承载力"	1
危险性	2
"桌子山地区	1
晚期韧性剪切带	1
"定量颗粒荧光技术	1
河南省	1
 国家森林公园	1
"VSP	5
 数值仿真	1
地震方法	2
找矿模式	1
岩体质量	1
 ArcIMS	2
"镭氡平衡	1
地震波速度	1
矿物包体	1
自由基反应	1
 研究方法	4
分布式"	1
"岩石电性实验	1
喀斯特	5
TSP法	1
缓凝混凝土"	1
"电感耦合等离子体质谱	1
 流体相分离	1
渭河流域"	3
"金精矿	3
空间数据库"	2
"潜江凹陷	1
 安全指标	1
轨迹控制"	1
 沉降变形"	1
不平衡推力传递系数法	1
火山-沉积盆地"	1
 攀枝花市"	1
"晶体生长	1
有利沉积相带	1
"地热资源	11
 氦同位素	1
板内拉斑玄武岩	1
 HELP模型"	1
 气象预报预警	1
 等时格架"	1
时空分布特征	2
"应变局部化	1
 样条函数"	1
"奥陶纪至石炭纪	1
陨石成因"	1
 主应力转换"	1
砂泥岩薄互层"	1
岩石学与地球化学"	1
慈溪	1
 218Po"	1
环型湿地	1
"煤层气资源	1
沙四段	2
 施工偏压	1
"三工河组	1
子波提取	1
WebGIS	4
油气分布	7
 同心式空压机抽水"	1
 岩土工程对策	1
目标预测	1
碳酸盐岩储集体	1
 双孔隙介质	1
 砂泥比	1
长江源地区	2
 似海底反射	1
LCS"	1
"承载比	1
"同源岩浆成因金矿	1
 差异聚集	1
 电路调试"	1
"XMAC测井	1
 套管检测	1
综合自然灾害强度	1
崩积物	1
水平右旋走滑"	1
 地质可靠程度"	1
 开放体系	1
"河道演变	1
火山岩储集层	2
"土地利用/土地覆盖变化	1
"冲绳海槽	5
几何学	1
不均匀沉降	2
酸可挥发硫化物	1
地震反演	4
 ESR测年	1
"厦门台	1
 渗透率"	3
 土体损失	1
 修饰性处理"	1
速度	4
综合开发利用	1
滑移-弯曲	1
几何形态分析	1
"节理	1
高邮凹陷	4
"承压含水层	1
康西瓦西部	1
 成矿预测"	1
上覆滑动系统	1
 整体调剖	1
 模糊数"	1
 金刚石合成	2
 细菌菌群	1
 地质研究中的应用"	1
 主要成藏期	1
地震废墟	1
 宽线二维	1
 “新仙女木”事件	1
 输导通道	1
开发与保护	1
"石灰岩	1
"面波勘探进展	1
广西大厂锡矿"	1
 构造模式"	1
老核新壳	1
锆石SHRIMP	3
产权界定	1
 实例"	3
"断块	2
波兰"	1
"互花米草	1
储集层识别	1
"水文科学	1
对比"	2
青海湖地区"	1
 消费结构"	1
国内外"	1
 降水量	1
应用研究"	3
 平面非均质性"	1
 雷门沟钼矿"	1
空间数据	4
 复合地基"	4
 液化	9
 动三轴试验	2
"河道砂体	1
土壤pH	1
矿石品位"	1
 有限元法"	10
滑坡发展演化	1
 湿地自然保护区	1
 七克台组	1
岗巴地区	1
"坝基渗流场	1
频散曲线交叉"	1
 地下结构	1
甘肃窑街煤矿"	1
震害预测"	1
 桩间距	2
油气成分	1
湖泊状态	1
 判断矩阵"	1
 长江口"	4
 孕震形变场	1
工业分析	1
地壳俯冲消减带	1
"高邮凹陷	1
"找矿信息量法	1
 失效概率	1
梯度拟牛顿法"	1
"海洋天然气水合物	2
浅成热液矿床	1
 冲积扇	1
"含Cr浅闪石	1
"建南构造	2
低应变"	1
 解决措施"	1
 潜在生态风险	1
统计分析"	3
 晶包有机质	1
 精细描述"	1
西准噶尔地区	1
Sr-Nd-Pb同位素	1
斜坡带	1
盐泥互层"	1
伴生气	1
滑坡稳定性"	1
油水同层"	1
 围岩分级	1
 耕地占用税	1
微晶酚酞	1
 归一化法	1
 拓扑建立	1
垃圾坝	1
 四性标准	1
土壤地球化学	1
"矿床地质特征	3
 左庄	1
 油气田"	1
地下热水年龄	1
沙漠化评价	1
"非连续介质	1
滑动窗关联维	1
 热成因气"	1
生态影响	1
"铜川	1
 古海湾	1
 转化量	1
"瓦斯爆炸	2
 边界检测	1
 冲绳海槽"	1
位移监测	2
 贝努里概率模型	1
年代学研究"	1
安全性"	2
"生态环境敏感性	1
海岸滩涂	1
 腕足动物	1
"质量异议	1
"临河深基坑	1
 液动	1
地幔源区特征	2
注浆处理"	1
矛盾井分析"	1
前寒武	1
优化开采"	1
元素形态	1
大兴安岭西坡	1
岛弧花岗岩	1
更新世	3
景观特征	1
绿泥阳起石片岩	1
盆地构造	3
"郭庄泉域	1
碰撞后火山作用	1
 锦屏	1
岩石色素	1
 古油藏	1
地震能量"	1
岩性剖面	1
地球化学工程学	1
 油气圈闭	2
"深基坑工程	5
"硼中子	1
活动性质	1
加快勘探	1
"岩石背景值	1
减灾建议"	1
 极限分析下限解	1
基底隆升	1
 土压力分布	1
"多智能体	2
述评"	1
 松蒿比	1
 成煤条件	1
（40）Ar/~（39）Ar年龄	1
"混凝土层面	1
 气水层识别	1
富水砂质粉土	1
 地质综合分析"	1
强震区"	1
 三江地区"	1
"岩溶塌陷型水库地震	1
构造沉降史	1
"沙波	2
气源灶	1
"氧同位素剩余值	1
有控放气"	1
 加深河床"	1
 优化	3
包裹体岩相	1
 施工	2
 数据融合	3
相关性分析	1
碰撞	1
大地高	1
"孔雀河斜坡	1
岩溶地层	1
定位软件	1
二叠—三叠系界线	1
"水沙变化	1
 砂岩型铀成矿"	1
"城市区域	1
库姆盆地	1
"生物氧化	1
 公众参与"	1
俯冲-增生	1
"韶关市	1
 污染状况	1
 抗震性能	2
"相对渗透率	1
大别-苏鲁超高压带	1
 油井解堵	1
 排水孔	1
大地热流	4
"滇东南	2
"浅埋	1
煤聚积规律	1
准物权"	1
时间平均方程	1
"银矿床	3
时间预测	1
红外吸收光谱	1
硫酸铝	1
苏丹M盆地"	1
 特征分区	1
 层序地层"	1
大型坍塌	1
"钻探	1
高密度电法	4
"相似理论	1
瓢叶目	1
"龙骨坡	1
渗控措施"	1
 测年	1
含膏砂泥地层	1
 多旋回	1
 滑动速率	2
 局部异常"	1
"贝尔凹陷	6
 南阳凹陷	1
岩石倒序规律"	1
"集集地震	3
地质条件	4
"讯期	1
 美姑河"	2
"WFL	1
 测试方法	2
SPD人工补给系统	2
吸附特征	1
PM2.5大气颗粒物"	1
 超固结"	1
分离结晶	1
单个泥石流沟谷	1
 复垦效果"	1
涞源县	1
"耕地流失	1
调水调沙	1
 成因与特点	1
分维"	1
南北向裂谷	1
 潜在滑移面"	1
边坡安全系数"	1
断层网络	1
破坏机理	2
正演模拟	5
次生锰矿床	1
 危险性评估"	1
房价	2
地方病	2
 初始应力场"	1
构造形迹"	1
北京	1
"膨胀性土	1
地幔热点	1
掺杂"	1
 调控	1
 碳氧同位素比值	1
"流域	2
"岩心定向	1
甜水湖地区	1
综合参量	1
未固结沉积物	1
华县地震	1
石笋	6
乌江水系"	1
大庆市"	1
"断层间的相互作用	1
DGGE"	1
区域化探	1
 电磁辐射(EME)	1
"水库诱发地震	1
 束缚水饱和度	3
"滑带土	1
 奇异值"	1
开发与应用	1
块体单元法	1
"围岩分类	3
"时代	1
西伯利亚"	1
岩溶软弱地基	1
矿产普查	1
碳酸钙胶结物	1
"断裂特征	1
 三维有限元法"	1
"热红外	1
"大地电场	1
"红河断裂	2
有限差分反演	1
 滨珊瑚	2
地下水污染"	2
"污染评价	1
 磁异常	1
服务框架	1
"额尔古纳成矿带	1
"科学工作假说	1
 芒箕	1
 并行组合模拟退火算法"	1
小导管注浆	1
褐铁矿"	1
南角河	1
"数字盆地	1
 水体分布	1
套管	1
 地震地质条件"	1
 新疆白石泉"	1
 构造岩	1
 鳍龙类	1
调和级数	1
 动态有限元法	1
预测	12
"耗氧率	1
定年信号	1
"动力阻抗	1
层序结构样式	1
危险度	3
动、静结合	1
"印度洋地震海啸	1
图像生成	1
 地下水流模拟	1
陕北长城沿线	1
弹性模量	2
"富集	2
造山	1
 西南边缘	1
生态环境安全	1
 矿源场	1
 巴颜喀拉山群下亚群	1
 潮间带	1
 压桩力	1
 专家系统	1
动力学背景	2
"砚包滑坡	1
东昆仑"	6
原型观测	1
"大洋红层	1
 全波列	1
超高压变质作用"	2
 岩性油藏"	1
 曲流河三角洲	1
判据"	1
 围压	2
 K-Ar定年	1
江让组	1
"岩爆	3
微量元素"	4
可控源音频大地电磁法	1
浮游拖网	1
"低磁纬度区	1
TI介质"	1
"北京地区	1
"泥岩	3
多期成藏	3
模式	3
 产气率	1
赣江断裂	1
 山西省"	1
熊耳山"	1
 幔汁"	1
 发光曲线	1
 三维地应力"	1
"铅锌矿	3
"岩层厚度	1
ASP	1
 先期固结压力"	2
投砂钻进	1
 苏鲁超高压榴辉岩	1
"非均质介质	1
 逆冲断裂	1
 生物标志化合物	2
 固化	1
 试验误差"	1
 Mizhilepisgen.nov	1
"铜厂沟	1
主成分分析	6
 中值粒径"	1
"偏压隧道	1
 短波长"	1
"丰山铜矿	1
荧光薄片	1
"地震序列类型	1
"林地类型	1
岩石成因"	2
 关键技术"	2
"压扭作用	1
 南通"	1
相干体处理技术	1
高效调整井	1
"湿喷桩	1
"污泥	1
长7段油页岩	1
溶洞系统	1
 衍射孔径	1
成岩成矿"	1
"铁矿	1
热解油	2
前新生代海相残留盆地	1
"渗透速度	1
占补平衡	1
 华北"	1
 研究前沿"	1
"完整标本	1
 铁锰（微）结核—结壳	1
 二次设计	1
"桩基础	9
 集体消亡"	1
信息化施工"	1
"黄海海域	1
"测井相	1
"地基处理	2
 对数螺线"	1
单程方程	1
"雀儿山花岗岩	1
物理参数	1
 风险管理	1
 和谐社会"	1
应力降解	1
"阿德拉尔	1
"地震活动性参数	1
 资源预测	1
AVO	3
大震活跃幕	1
 等效力学参数	1
"系统设计	1
大青山-乌拉山地区	1
火山岩	33
东"	2
基础信息	1
 工业矿体"	1
养护	1
威海	1
 锆石	5
东天山"	14
 地震预报	2
"数字高程模型	2
构造旋转	1
蒙特卡罗模拟"	1
秦岭	1
赤铁矿"	1
北京"	4
"坡面型泥石流	1
含矿性	1
 核磁共振测井"	1
尖山沟层	1
 融沉特性	1
 高端技术	1
物理模型试验	1
超声测试"	1
导向与使命"	1
蹼足	1
燕山期	2
16S rDNA	1
"贝壳堤	1
主导生态功能	1
测井响应	2
 半逆筑法	1
"Pb同位素组成	1
桩锚	1
 巨羽流	1
生长速率"	1
 防渗"	1
"超固结粘性土	1
 防范措施"	1
 非均匀介质	1
 风荷载	1
"青海湖	3
计算机模型	1
 后造山A型花岗岩	1
完善"	1
转移矩阵	2
有限差分"	2
 实验	2
水动力"	1
 自由膨胀率	1
承载力特征分析"	1
古利库	1
"塔希提黑珍珠	1
应力分布	1
输沙	1
 孤东油田	1
Web Service"	1
丰度关系法	1
地震反射法"	1
"泰山	1
"海底热液矿床	1
杂色蛤	1
"钼矿	1
 磷"	2
相对论电子"	1
 金沙江"	1
 成岩模拟	1
 深岩溶	1
 古应力场	1
多尺度分析	2
 硫同位素示踪	1
剪切作用	1
"中条山南段	1
岩石圈形变	1
 江汉盆地	1
地表沉陷	2
 物源属性	1
"合成记录	1
"郑东新区	1
涌水治理"	1
退役	1
 3S技术"	1
吸附控制"	1
"电泵	1
 人工挖孔桩	1
 弹性波传播	1
降水入渗系数"	1
 Hoek-Brown屈服准则	1
任楼煤矿"	1
 蜕壳后阶段	1
 加工性质	1
"托云盆地	1
夏家店	1
"水银洞	1
 古隆起"	1
"城市边缘区	1
 环境安全	1
 特征及成因	1
牛庄洼陷"	1
岩石性质	3
 固结"	3
 环池油田	1
软流圈	3
"聚苯乙烯颗粒	1
 咔唑类化合物	1
社会效益	1
 蠕变变形	1
石榴橄榄岩	1
"块体理论	3
石榴石	2
 方案优化	1
"普兰	1
火灾	1
地下水径流带	1
 二河高速"	1
 极限侧阻力"	1
陆缘岛弧	1
散射成像	1
直流电阻率测深	1
 解译技术"	1
地震破坏	1
广州地区"	1
 三参数反演"	1
逆冲断层	1
 配位数"	1
 环境质量变化	1
"土壤有机质	1
 松花江生物群	1
十二烷基磺酸钠	1
倾角	2
 矢跨比"	1
 热通量(heatfluxes)	1
S波速度	1
成岩史	1
污染机理"	1
 垂直气候分带	1
 成岩相	3
 地下水流速流向"	1
 应力-应变关系"	1
"铀矿	1
 潮汐现象	1
连续分类	1
"桩端压浆	1
 胶结方式	1
分布图"	1
结核状铜矿化	1
 洛清江	1
 干旱环境	1
 微隆起	1
"细粒含量	1
X射线"	1
"公路边坡	2
 流体作用	1
 强度折减系数"	1
"农村聚落	1
暗色包体	1
指示器	1
 弧形板井壁	1
裂隙系统	1
细观模拟	1
 拓扑优化	1
郑家-王庄地区	1
天然地震层析成像"	1
"铀石	1
"贝加尔湖	1
 原位测试	2
 三维网络	1
减压部分熔融"	1
 表层沉积物	5
 内外在因素	1
砂土地震液化"	1
丹霞地貌	2
"京沪高速铁路	1
 安山岩成因	1
矿山公园	1
"银多金属	1
MODIS数据	2
矿震	2
矢量保真度	1
分区	2
 昆明	1
"臼齿	1
 精度分析	1
 区片价	1
"兴蒙-吉黑地区	1
"GT型土壤固化剂	1
 东营凹陷	4
 砂岩型铀矿"	1
"尾矿库	3
"地震波场	1
"清(远)-连(州)公路	1
 乳化剂	1
"西部新区	1
 桩土作用	1
 Goodman单元	1
"留洋盆地	1
黄河蛇曲地貌景观"	1
"宋辽干冷期	1
易发程度	1
 沙漠	2
CRS叠加	1
置信度"	1
自生自储	1
 地基承载力	4
 地质遗迹	3
物化探特征	1
晚第三"	1
"锆石U-Pb年龄	6
 核心区	1
 微承压水	1
"老河口油田	1
空间数据库	3
"Os同位素	1
斑岩-夕卡岩型铜铁矿床"	1
"二元介质模型	1
 时序特征"	1
 岩性圈闭	5
 基础处理	1
 沉积学特征	1
地质普查	1
冰川	1
 物理性质"	1
 原则"	1
基础施工方法"	1
 VHMS型铜—铅—锌多金属矿床	1
四川射洪"	1
 偶极声波	1
 Kohonen人工神经网络	1
 传递机理"	1
"钾盐	1
 古岩溶	3
煤包	1
蒙特卡罗法"	1
 字体编辑器"	1
盐碱化土壤	1
索瓦组	1
大兴安岭	3
金锑矿	1
"线法监测	1
划分	3
 波形反演"	1
"非饱和黄土	2
 动态观测	1
"水利生态学	1
关键层	1
 辽宁北部"	1
 土体损失"	1
NB油田"	1
 浸水状态	1
"库捷尔太地区	1
 可动水	1
分布特征	7
"流变	1
GIS技术"	1
渗透系数	6
 冶炼工艺	1
推覆构造	5
"青铜玉	1
 世界银行贷款"	1
"全球变暖	2
喜马拉雅"	1
 西域砾岩"	1
北戴河"	1
 新疆巴楚"	1
 数据库	14
传递矩阵	1
"两淮煤田	1
"资源潜力	1
找矿途径"	2
地统计学	1
"X射线荧光光谱法	2
 成岩成矿时代	1
河南南阳"	1
"NW向韧性剪切带	1
岩相学	3
 油气	9
数学模型"	10
 成矿背景	1
"贵州省	1
"岩金矿床	1
车站隧道	1
稀土元素	14
 化学风化	1
裂谷晚期"	1
 可尔因	1
 相互关系	1
 走滑构造	1
破裂分段	1
"矿物化学	2
中"	1
 岩石	6
Cu(Ⅱ)"	1
 润湿性"	1
袖阀管注浆	1
 海相油气勘探	1
 槽谷"	1
"草原交通便道	1
 UASB	1
矢量图	1
"岩性油气藏	12
百口泉组	1
巷古勒塔格组	1
同步辐射	4
自相似	1
地下水动态	1
 下砂岩段	1
"白云岩	1
 热液活动"	1
"组合测井	1
农村民房	1
 海洋地质调查"	1
金盆洞遗址	1
 核废料贮存库	1
大庆油田"	1
"白钨矿	3
构造构局	1
 天然电场选频法	1
 抛物插值	1
"土体极限平衡	1
微波降粘	1
 孢粉组合	3
 网络数据高程	1
层序构型"	1
 滑坡规模	1
"CT数	1
 构造控煤	1
沿海城市"	1
"六盘山盆地	1
 压扭构造	1
方解石	3
 处理翡翠	1
 安全"	2
斯特拉勒面积-高程分析法"	1
 鲕粒	1
自组织竞争神经网络	1
TiO2	1
采集技术	1
"土工合成材料	2
 歧口凹陷	1
深部物质与能量的交换	1
若羌地区"	1
快慢波	1
造壁	1
空间分布"	3
 爆破工程地质"	1
"Ar-Ar法	2
 非生物成因CO2	1
岩石圈-软流圈相互作用	1
 中基性岩墙	1
"地震专题图	1
 非生物成因天然气资源"	1
"水上分流河道	1
地表过程"	1
曲线形态	1
成藏机理"	2
"沉桩阻力	1
"海上	1
 桥梁桩基	2
 波罗水电站"	1
"黑河干流中游	1
"岩溶地下水	1
深厚砂卵石层	1
弹塑性"	1
 不均匀系数"	1
 赤道不协调带	1
 沉降变形特性	1
 浅探"	1
"含氮化合物	2
"空泡云	1
 岩土工程"	1
 油气地质	1
土地整理	5
叠加统计分析	1
 超采区划定	1
 海龙类	1
 大兴安岭"	1
 Ar-Ar测年	1
鄂尔多斯盆地北部	1
环境保护	3
滦河流域"	1
"GE合成翡翠	1
渗流特征	1
康古尔塔格金矿带"	1
锆石形态	1
构造置换	1
"南天山	3
地层水电阻率	2
概率	1
"四川西部	1
